found_helpful,#comments,harvest_brand,harvest_product_description,publish_time,retailer_product_code,review_date,review_rating,review_text,review_title,top_reviewer_flag,upc,url,verified_purchase,vine_voice,manufacturer_response,manufacturer_response_text,parent_review,syndicated_from,direct_review_url,purchase_time,user_level,variants,review_id,user_id,review_image,source_path
,"赠品赠送规则以您付款时交易快照为准，您可以看下当时付款页面看您是否符合赠品赠送条件哦，您的满意是我们一直努力追求的方向，我们也会不断改进，努力改善客服人员的服务质量哒，还请您多谅解哈。","Gerber/嘉宝","Gerber嘉宝米粉3段 婴儿燕麦营养米粉 宝宝辅食桶装儿童 8-36个月","","562846656174","2018-03-31T10:47:51","","东西倒是还好，就是服务太烂，从不给人差评，第一次，真想爆粗，把客户都当傻子，之前是冲着赠品奶粉盒买了两百多元的米粉，结果没见赠品，然后联系客服，客服又说我咨询的时间不对，要下午6点前咨询，然后我今天早上咨询，说我下单时间不对，没赠品，我说我看到有才下单，结果又见我周一才来咨询！！！我咨询你妹！！！我天天围着你的破赠品瞎转啊？真是店大欺客，第一次在淘宝发毛，气死我了！大家在这买东西要谨慎才好，处处是陷阱，到处是坑","",,"","https://detail.tmall.com/item.htm?id=562846656174",,,,,,,,,,"","344656800004","p***s","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/237"
,"","","Nestle/雀巢能恩2段较大婴儿配方奶粉罐装 900g/罐","","557303902515","2018-03-27T08:37:15","","东西到了，宝宝吃了一罐了，暂时没有什么，就是不知道是不是正品，吃完了再来","",,"","https://chaoshi.detail.tmall.com/item.htm?id=557303902515",,,,,,,,,,"","344105399429","g***n","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/323"
,"","Gerber/嘉宝","嘉宝 番茄牛肉配方营养米粉225g+嘉宝 燕麦配方营养米粉225g","","559072843540","2018-03-25T23:07:04","","东西很不错，发货速度超快的，就是快递小哥不给我送上来，非要我去菜鸟驿站，哎呦，太累了！本次购物很满意，不错哦，下次有活动就更美好了，喜欢的亲们，赶紧下手了啊！买买买啊！哈哈哈哈，不错哦～","",,"","https://detail.tmall.com/item.htm?id=559072843540",,,,,,,,,,"","344013524511","a***e","//img.alicdn.com/bao/uploaded/i4/0/TB2EjIhgnJYBeNjy1zeXXahzVXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/291"
,"","Gerber/嘉宝","Gerber嘉宝米粉1段原味钙铁锌营养米粉 婴儿辅食罐装6-36个月国产","","563418565011","2018-03-25T08:29:42","","东西很不错，满意，以前在淘宝买东西都是系统自动评论的，现在才知道评论够八十字可以增长淘气值，才知道评论的重要性，所以以后无论买什么东西都要把这段话复制粘贴下来，然后再写宝贝评论，没错，评论八十字可以得五十积分，好了，字数凑够了，非常感谢大家的观看。","",,"","https://detail.tmall.com/item.htm?id=563418565011",,,,,,,,,,"","343913562574","b***g","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/219"
,"","","Gerber嘉宝米粉3段混合蔬菜米粉 两罐新旧包装随机发","","534573615994","2018-03-29T19:21:41","","东西很好又便宜","",,"","https://chaoshi.detail.tmall.com/item.htm?id=534573615994",,,,,,,,,,"","344557525744","y***1","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/340"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段水果+番茄牛肉+原味营养米粉米糊 婴儿辅食桶装","","563350305418","2018-03-23T19:43:22","","东西很好，孩子吃不了多久又要买了。","",,"","https://detail.tmall.com/item.htm?id=563350305418",,,,,,,,,,"","343825007505","w***9","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/245"
,"","Nestle/雀巢","【雀巢官方】雀巢能恩3 幼儿配方奶粉 3段（12-36个月）900克*6","","533747959004","2018-03-25T12:09:47","","东西很好，客服也非常给力","",,"","https://detail.tmall.com/item.htm?id=533747959004",,,,,,,,,,"","343946242462","t***y","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/160"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 香蕉苹果+菠菜+原味营养米粉米糊婴儿辅食二段","","563348701369","2018-03-23T11:06:32","","东西很好，活动买来囤货","",,"","https://detail.tmall.com/item.htm?id=563348701369",,,,,,,,,,"","343706531212","q***7","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/246"
,"","","Nestle/雀巢能恩2段较大婴儿配方奶粉罐装 900g/罐","","557303902515","2018-03-21T10:38:54","","东西很好，翻牌很好玩","",,"","https://chaoshi.detail.tmall.com/item.htm?id=557303902515",,,,,,,,,,"","343461852420","c***2","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/323"
,"","","Gerber嘉宝米粉2段菠菜配方米粉225g 婴幼儿宝宝辅食","","522893959694","2018-03-29T20:48:51","","东西收到,很满意!!真的是超级好的超市,关键是东西好,而且货物发得超快,包装仔细,值得信赖.质量非常好，与描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物！","",,"","https://chaoshi.detail.tmall.com/item.htm?id=522893959694",,,,,,,,,,"","344481336275","e***4","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/342"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段婴儿香蕉苹果营养米粉米糊辅食桶装 6-36个月","","562845712326","2018-03-22T20:28:57","","东西收到了，好小的一罐，之前听说嘉宝的不错，之前没有买到，这次买了，关键是宝宝喜欢吃，觉得很开心，我们宝贝平常就喜欢吃香蕉，这次买了爱吃我终于放心了，之前还担心他不吃呢","",,"","https://detail.tmall.com/item.htm?id=562845712326",,,,,,,,,,"","343676947902","段***杨","//img.alicdn.com/bao/uploaded/i1/0/TB2gUgFfb1YBuNjSszeXXablFXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/227"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 婴儿菠菜营养米粉米糊罐装 宝宝辅食 6-36个月","","562945937147","2018-03-21T20:51:59","","东西收到了，暂时还没有使用，不过很不错，希望能和实体店买的效果差不多，值得购买哦。以前不知道淘宝值怎么增加的快，后来在网上看好多人评价的才知道要满多少字，看到了很后悔浪费了多多少，买了很多东西都习惯好评，也不写评语，下次再买把这段话复制粘贴一下就行了。真的很不错。","",,"","https://detail.tmall.com/item.htm?id=562945937147",,,,,,,,,,"","343503794664","樱***风","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/235"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段 番茄牛肉营养米粉225g 婴儿米粉米糊 8-36个月","","563035049517","2018-03-28T14:32:57","","东西收到了，迫不及待打开看了，有一股淡淡的米香味，相信大品牌","",,"","https://detail.tmall.com/item.htm?id=563035049517",,,,,,,,,,"","344326621315","d***1","//img.alicdn.com/bao/uploaded/i4/0/TB24UdRg79WBuNjSspeXXaz5VXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/230"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段 番茄牛肉营养米粉225g 婴儿米粉米糊 8-36个月","","563035049517","2018-03-26T18:16:58","","东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，，服务也很到位，给老板点个赞，下次还会来购买.........赞赞赞","",,"","https://detail.tmall.com/item.htm?id=563035049517",,,,,,,,,,"","344104484011","q***k","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/230"
,"","Gerber/嘉宝","Gerber嘉宝米粉1段原味钙铁锌营养米粉 婴儿辅食罐装6-36个月国产","","563418565011","2018-03-26T18:16:59","","东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，，服务也很到位，给老板点个赞，下次还会来购买.........赞赞赞","",,"","https://detail.tmall.com/item.htm?id=563418565011",,,,,,,,,,"","344104484012","q***k","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/219"
,"","Gerber/嘉宝","嘉宝 缤纷水果营养米粉米糊225g罐装2阶段 婴幼儿辅食宝宝米粉","","551936745363","2018-03-16T13:20:31","","东西是正品，第二天就弄给孩子吃了，比实体店便宜多了，值得信赖","",,"","https://detail.tmall.com/item.htm?id=551936745363",,,,,,,,,,"","342954764221","雪***5","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/303"
,"","","Nestle/雀巢能恩2段配方婴幼儿配方奶粉三联包1200g","","557165008970","2018-03-27T09:41:24","","东西没问题快递差劲！我一分都不想给","",,"","https://chaoshi.detail.tmall.com/item.htm?id=557165008970",,,,,,,,,,"","344160524828","甜***疼","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/325"
,"","","Gerber嘉宝米粉2段缤纷水果米粉225g 婴幼儿宝宝辅食","","13082654232","2018-03-29T22:57:46","","东西非常好，物流速度很快。","",,"","https://chaoshi.detail.tmall.com/item.htm?id=13082654232",,,,,,,,,,"","344501826208","继***2","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/336"
,"","能恩","雀巢Nestle能恩3 幼儿配方奶粉 3段（12-36个月）1200克三联装*4","","44095998966","2018-03-27T10:59:06","","两个孩子都是吃的雀巢奶粉，出生到现在，坚信他们家的牌子能给与宝宝最好的营养和呵护","",,"","https://detail.tmall.com/item.htm?id=44095998966",,,,,,,,,,"","344158274884","以***u","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/162"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段 番茄牛肉营养米粉225g 婴儿米粉米糊 8-36个月","","563035049517","2018-03-28T18:51:11","","两天就到货了，包装很好，下次还会回购","",,"","https://detail.tmall.com/item.htm?id=563035049517",,,,,,,,,,"","344367575959","b***8","//img.alicdn.com/bao/uploaded/i1/0/TB2d3v8bUOWBKNjSZKzXXXfWFXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i4/0/TB2UUiGg4SYBuNjSsphXXbGvVXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/230"
,"","Nestle/雀巢","【雀巢官方】雀巢Nestle超级能恩3 幼儿配方奶粉 3段 800g*6罐","","545616955328","2018-03-18T13:10:36","","两罐奶粉里发现异物，商家推责任给什么400电话，第一罐说我喝了快见底了，可能是受潮了，好吧，我也不和你们争，我也不说什么，第二次直接就不理人了，无语，而且第二罐是刚刚开的奶粉，一个礼拜后又是说什么再联系我，呵呵哒～你们敢在他家买奶粉吗？","",,"","https://detail.tmall.com/item.htm?id=545616955328",,,,,,,,,,"","343206455903","c***2","//img.alicdn.com/bao/uploaded/i4/0/TB2u7CseXuWBuNjSspnXXX1NVXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i3/0/TB2zf9eegaTBuNjSszfXXXgfpXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i2/0/TB2JL6Xa5QnBKNjSZFmXXcApVXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i4/0/TB2ywKkef9TBuNjy0FcXXbeiFXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i2/0/TB2rj9teXOWBuNjy0FiXXXFxVXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/186"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 南瓜+燕麦西梅+水果营养米粉米糊婴儿辅食桶装","","563063461843","2018-03-25T18:21:14","","为了凑淘气值，要50个字，所以哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，方便以后复制直接用。为了凑淘气值，要50个字，所以哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，方便以后复制直接用。","",,"","https://detail.tmall.com/item.htm?id=563063461843",,,,,,,,,,"","344011870582","t***8","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/248"
,"","Nestle/雀巢","【雀巢官方】雀巢Nestle超级能恩3 幼儿配方奶粉 3段 800g*6罐","","545616955328","2018-03-24T10:32:15","","为了赠品囤货，可惜睡着了，错过了其他赠品，可惜呀可惜","",,"","https://detail.tmall.com/item.htm?id=545616955328",,,,,,,,,,"","343802358050","我***狗","//img.alicdn.com/bao/uploaded/i1/0/TB2d1vFfHSYBuNjSspfXXcZCpXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/186"
,"","","Nestle/雀巢 超级能恩1段初生婴儿进口奶粉 800g/罐","","557305798317","2018-03-28T11:39:50","","为什么上次发的8月的 这次发7月的 无语","",,"","https://chaoshi.detail.tmall.com/item.htm?id=557305798317",,,,,,,,,,"","344288864966","喜***业","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/311"
,"孕妈妈对口味可能会比较敏感呢，您可以搭配燕麦一起食用试试，希望孕妈妈每天都有一个好胃口哦，加油！您的选择是对我们的认可，我们希望您能在每个购物环节都有良好的体验呢~~祝您阳光闪耀每一天，做个幸福无与伦比的妈咪！","Nestle/雀巢","【雀巢官方】雀巢妈妈孕产妇配方奶粉（孕期和哺乳期适用）900g*2","","18144234148","2018-03-27T17:01:50","","为什么吃完以后会吐的厉害！不吃就不会吐了呢","",,"","https://detail.tmall.com/item.htm?id=18144234148",,,,,,,,,,"","344215254458","朱***支","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/182"
,"","","Gerber嘉宝米粉2段菠菜配方米粉225g 婴幼儿宝宝辅食","","522893959694","2018-03-28T12:36:55","","为什么搅拌的有颗粒物？","",,"","https://chaoshi.detail.tmall.com/item.htm?id=522893959694",,,,,,,,,,"","344324452994","邹***天","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/342"
,"","","Gerber嘉宝米粉3段混合蔬菜米粉225g 婴幼儿宝宝辅食","","520270401714","2018-03-25T10:55:09","","为啥意思……改好吧？改好吧？改好吧？改变成为什么问题呢、雪见到家长制定期的为什么样","",,"","https://chaoshi.detail.tmall.com/item.htm?id=520270401714",,,,,,,,,,"","343938209292","t***6","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/339"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段水果+番茄牛肉+原味营养米粉米糊 婴儿辅食桶装","","563350305418","2018-03-22T15:44:41","","为宝宝囤货","",,"","https://detail.tmall.com/item.htm?id=563350305418",,,,,,,,,,"","343586378037","w***8","//img.alicdn.com/bao/uploaded/i1/0/TB2QjbFfeOSBuNjy0FdXXbDnVXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/245"
,"","","Nestle/雀巢妈妈孕产妇配方奶粉罐装 900g/罐","","26217600545","2018-03-31T13:54:37","","主要想说快递小哥服务态度非常好","",,"","https://chaoshi.detail.tmall.com/item.htm?id=26217600545",,,,,,,,,,"","344666434834","悦***饰","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/306"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段 番茄牛肉+鳕鱼+蔬菜营养米粉米糊婴儿辅食荤素","","563494735279","2018-03-31T21:17:33","","之前一直吃亨氏的最好的米粉，嘉宝的头一次给宝宝买，现在快一岁了，宝宝特别爱吃，我尝了一下不甜味道特别好，简直比亨氏的好几倍，以后就吃这家的了，棒棒棒！","",,"","https://detail.tmall.com/item.htm?id=563494735279",,,,,,,,,,"","344726149648","半***j","//img.alicdn.com/bao/uploaded/i3/0/TB2mWjxhH5YBuNjSspoXXbeNFXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i4/0/TB2O4mMhHSYBuNjSspiXXXNzpXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/241"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段 番茄牛肉营养米粉225g 婴儿米粉米糊 8-36个月","","563035049517","2018-03-27T07:27:27","","之前一直吃的地球米粉，宝贝现在八个月了，换个牌子换个口味试试","",,"","https://detail.tmall.com/item.htm?id=563035049517",,,,,,,,,,"","344184775899","c***儿","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/230"
,"","","Gerber嘉宝米粉3段混合蔬菜米粉 两罐新旧包装随机发","","534573615994","2018-03-29T17:31:16","","之前一直吃的很稠，这次买的有点稀。不过味道还是不错，宝宝搭配面条吃。","",,"","https://chaoshi.detail.tmall.com/item.htm?id=534573615994",,,,,,,,,,"","344467197415","i***g","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/340"
,"","Nestle/雀巢","嘉宝Gerber原味钙铁锌胡萝卜米粉225g罐辅食初期","","544338112849","2018-03-26T13:55:17","","之前一直吃的这个，宝宝吃的挺好的","",,"","https://detail.tmall.com/item.htm?id=544338112849",,,,,,,,,,"","344063235469","t***1","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/198"
,"","","Nestle/雀巢能恩4段婴幼儿配方奶粉罐装 900g/罐","","520500394065","2018-03-24T16:43:10","","之前一直喝的美素佳儿，现在想给孩子换下口味，选了价位差不多的雀巢能恩。刚开始口味有点不习惯，估计过段时间应该可以适应了。","",,"","https://chaoshi.detail.tmall.com/item.htm?id=520500394065",,,,,,,,,,"","343884967140","w***0","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/319"
,"","Gerber/嘉宝","嘉宝 缤纷水果营养米粉米糊225g罐装2阶段 婴幼儿辅食宝宝米粉","","551936745363","2018-03-20T18:43:15","","之前一直在嘉宝和雀巢买的，这次看到苏宁做活动，买了4罐减20才40块钱一罐，和旗舰店一样的，希望下次多点口味做活动，不然还是旗舰店买品种多。","",,"","https://detail.tmall.com/item.htm?id=551936745363",,,,,,,,,,"","343431296636","t***2","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/303"
,"","Gerber/嘉宝","Gerber嘉宝米粉番茄牛肉+菠菜婴儿营养米粉米糊 婴儿辅食荤素桶装","","563420605298","2018-03-21T16:41:58","","之前一直给宝宝吃的是贝拉米米粉，各种味道的都买过几回，感觉宝宝不是很喜欢吃。后来换的嘉宝觉得还可以，宝宝还满喜欢吃的。","",,"","https://detail.tmall.com/item.htm?id=563420605298",,,,,,,,,,"","343471310449","鸽***3","//img.alicdn.com/bao/uploaded/i2/0/TB2F__bbljTBKNjSZFNXXasFXXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i3/0/TB2nVfne1ySBuNjy1zdXXXPxFXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/221"
,"","","Nestle/雀巢能恩3段 婴幼儿配方奶粉盒装 400g/盒","","557173516352","2018-03-22T21:27:46","","之前一直给宝宝喝能恩金装，这满一周给宝宝换超级能恩的，宝宝不愿意喝，看看配着这个宝宝能不能喜欢","",,"","https://chaoshi.detail.tmall.com/item.htm?id=557173516352",,,,,,,,,,"","343651389007","2***子","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/330"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 菠菜+南瓜+豌豆营养米粉米糊婴儿宝宝辅食桶装","","563248560489","2018-03-29T09:30:00","","之前买了一罐水果味的看喜不喜欢吃，还蛮喜欢的，又买了六罐各种口味，希望都爱吃","",,"","https://detail.tmall.com/item.htm?id=563248560489",,,,,,,,,,"","344421040751","小***2","//img.alicdn.com/bao/uploaded/i3/0/TB2pQkIg25TBuNjSspcXXbnGFXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/244"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 南瓜+燕麦西梅+水果营养米粉米糊婴儿辅食桶装","","563063461843","2018-03-29T09:30:01","","之前买了一罐水果味的看喜不喜欢吃，还蛮喜欢的，又买了六罐各种口味，希望都爱吃","",,"","https://detail.tmall.com/item.htm?id=563063461843",,,,,,,,,,"","344421040752","小***2","//img.alicdn.com/bao/uploaded/i2/0/TB2Wb.2gY1YBuNjSszhXXcUsFXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/248"
,"","","Gerber嘉宝米粉1段钙铁锌麦粉225g 婴幼儿宝宝辅食","","520270699637","2018-03-25T22:04:32","","之前买了进口版，再试试国内官方版","",,"","https://chaoshi.detail.tmall.com/item.htm?id=520270699637",,,,,,,,,,"","344012098232","s***i","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/334"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段婴儿香蕉苹果营养米粉米糊辅食桶装 6-36个月","","562845712326","2018-03-17T18:48:51","","之前买过一次，觉得很不错，同学发给我的链接，收藏了这家，嗯，那时没有评价也懒得追评了，现在补上。","",,"","https://detail.tmall.com/item.htm?id=562845712326",,,,,,,,,,"","343081117803","一***语","//img.alicdn.com/bao/uploaded/i3/0/TB21IpRa9YTBKNjSZKbXXXJ8pXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i2/0/TB2O6Swa8jTBKNjSZFNXXasFXXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i1/0/TB2qOZMdVuWBuNjSspnXXX1NVXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i1/0/TB2pAxFaZUrBKNjSZPxXXX00pXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/227"
,"","Gerber/嘉宝","Gerber嘉宝米粉3段水果+番茄牛肉+原味营养米粉米糊 婴儿辅食桶装","","563350305418","2018-03-22T20:38:40","","之前买过喜宝，感觉阿宝吃着一般，买了这个以后，宝宝特别喜欢吃，已经买了十几罐了！希望多多有活动。","",,"","https://detail.tmall.com/item.htm?id=563350305418",,,,,,,,,,"","343674247988","淘***蛋","//img.alicdn.com/bao/uploaded/i4/0/TB2Y87nfgmTBuNjy1XbXXaMrVXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/245"
,"","Gerber/嘉宝","嘉宝Gerber鳕鱼蔬菜番茄牛肉营养米粉米糊225g罐装 3阶段8-36个月","","563487222700","2018-03-24T09:14:22","","之前吃别的品牌的米粉，看大家都说嘉宝的好，我也来2桶，不管怎么，选择大品牌应该是没错的","",,"","https://detail.tmall.com/item.htm?id=563487222700",,,,,,,,,,"","343804765608","记***8","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/218"
,"","Gerber/嘉宝","Gerber嘉宝米粉1段 原味+胡萝卜营养米粉米糊 宝宝婴儿辅食桶装","","563419309173","2018-03-23T14:42:57","","之前吃的都是有机的，但是有机的就只有原味和苹果香蕉，所以试试不是有机的，希望有机的能跟普通的一样多出点品种！","",,"","https://detail.tmall.com/item.htm?id=563419309173",,,,,,,,,,"","343728378981","李***美","//img.alicdn.com/bao/uploaded/i3/0/TB2BVsnfr9YBuNjy0FgXXcxcXXa_!!0-rate.jpg","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/226"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 水果+燕麦西梅+香蕉苹果营养米粉米糊婴儿辅食","","563248300822","2018-03-25T15:15:24","","之前吃过亨氏的。也吃过国产的一种米粉。对比三种下来最好的应该是嘉宝了。冲出来很细腻很细腻。就像稀奶油一样的质感。大家能想到有多细腻了吧。而且加了水果之类的稍稍有一些调味。甜甜的。宝宝也比较爱。","",,"","https://detail.tmall.com/item.htm?id=563248300822",,,,,,,,,,"","343928154086","贱***扭","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/243"
,"","Gerber/嘉宝","Gerber嘉宝米粉1段 婴儿宝宝营养米粉米糊麦粉辅食钙铁锌6-36个月","","563087323512","2018-03-30T12:29:28","","之前吃过原味的，这次改这款，希望宝宝喜欢，适合","",,"","https://detail.tmall.com/item.htm?id=563087323512",,,,,,,,,,"","344575732753","董***5","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/233"
,"","Nestle/雀巢","【雀巢官方】雀巢超级能恩1段德国进口婴幼儿牛奶粉380g罐装","","556392094755","2018-03-31T13:50:37","","之前喝的都是恩敏舒、肽敏舒，这个接受度一般","",,"","https://detail.tmall.com/item.htm?id=556392094755",,,,,,,,,,"","344672765687","m***3","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/190"
,"","","Nestle/雀巢妈妈孕产妇配方奶粉罐装 900g/罐","","26217600545","2018-03-23T23:03:57","","习惯了天猫，什么都喜欢上天猫买，物流第二天就到货，东西都特别好，特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好特别好","",,"","https://chaoshi.detail.tmall.com/item.htm?id=26217600545",,,,,,,,,,"","343778777885","西***风","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/306"
,"","Gerber/嘉宝","Gerber嘉宝米粉2段 有机香蕉苹果营养米粉米糊婴幼儿辅食6-36个月","","563561819160","2018-03-24T10:28:16","","习惯好评","",,"","https://detail.tmall.com/item.htm?id=563561819160",,,,,,,,,,"","343817947832","h***j","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/255"
,"为了提升发货速度，活动量大时我们可能会提前打包好销量较好的宝贝，如果是购买多个的情况就可能会分多个包裹发出了，因为不同的包裹在快递分流时可能会分家，所以有时可能会有先后到货的情况，还请您多多包涵哈。","Nestle/雀巢","【雀巢官方】雀巢妈妈孕产妇配方奶粉（孕期和哺乳期适用）400g*3","","540059989502","2018-03-19T22:56:56","","买两件分两个快递，而且还不是同时到达的","",,"","https://detail.tmall.com/item.htm?id=540059989502",,,,,,,,,,"","343349927370","l***y","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/183"
,"","","Gerber嘉宝米粉3段番茄牛肉米粉225g 婴幼儿宝宝辅食","","14023480446","2018-03-28T14:13:53","","买买买，在天猫超市就是买不停，太方便了，好喜欢。买买买，在天猫超市就是买不停，太方便了，好喜欢。买买买，在天猫超市就是买不停，太方便了，好喜欢。买买买，在天猫超市就是买不停，太方便了，好喜欢。","",,"","https://chaoshi.detail.tmall.com/item.htm?id=14023480446",,,,,,,,,,"","344316945208","小***娘","","/storage_server/ArchiveData/review_details/daily/CN/2018/04/04/RR.Tmall.cn/HTML/335"
